Video,Model,Aktarim_Modu,Frame_ID,Decode_Zamani_ms,Stabil_FPS
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,111,33.84,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,112,33.82,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,113,33.97,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,114,33.88,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,115,33.93,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,116,33.83,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,117,33.75,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,118,33.78,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,119,33.74,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,120,33.84,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,121,33.82,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,122,33.88,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,123,33.86,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,124,33.93,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,125,33.77,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,126,33.84,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,127,33.93,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,128,33.8,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,129,33.78,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,130,33.83,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,131,33.84,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,132,34.04,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,133,33.82,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,134,33.78,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,135,33.9,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,136,33.79,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,137,33.86,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,138,33.82,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,139,33.81,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,140,33.86,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,141,33.81,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,142,33.81,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,143,33.88,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,144,33.95,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,145,33.86,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,146,33.85,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,147,33.83,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,148,33.85,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC,149,33.88,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,0,35.1,28.49
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,1,37.49,27.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,2,35.85,27.67
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,3,36.18,27.66
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,4,34.38,27.93
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,5,34.37,28.12
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,6,34.48,28.24
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,7,34.29,28.36
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,8,33.82,28.48
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,9,33.96,28.58
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,10,34.18,28.64
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,11,33.8,28.71
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,12,33.81,28.78
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,13,34.82,28.78
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,14,33.79,28.83
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,15,33.81,28.87
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,16,33.75,28.92
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,17,33.85,28.95
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,18,33.77,28.99
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,19,33.9,29.01
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,20,33.8,29.04
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,21,33.82,29.06
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,22,33.88,29.08
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,23,33.95,29.1
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,24,35.51,29.06
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,25,33.83,29.08
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,26,33.85,29.09
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,27,33.8,29.11
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,28,33.85,29.13
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,29,33.78,29.14
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,30,33.81,29.18
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,31,33.84,29.28
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,32,33.89,29.34
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,33,33.96,29.4
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,34,33.99,29.41
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,35,33.83,29.43
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,36,33.81,29.45
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,37,33.78,29.46
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,38,33.76,29.46
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,39,33.85,29.47
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,40,33.86,29.48
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,41,33.83,29.48
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,42,33.85,29.47
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,43,33.88,29.5
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,44,33.95,29.5
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,45,33.84,29.5
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,46,33.78,29.5
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,47,33.88,29.49
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,48,33.8,29.49
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,49,33.88,29.49
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,50,33.79,29.5
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,51,33.86,29.49
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,52,33.76,29.5
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,53,33.85,29.5
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,54,33.81,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,55,33.78,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,56,33.79,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,57,33.78,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,58,33.79,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,59,33.8,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,60,33.79,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,61,33.75,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,62,33.8,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,63,33.89,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,64,33.81,29.57
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,65,33.88,29.57
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,66,33.86,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,67,33.92,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,68,33.83,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,69,33.8,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,70,33.84,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,71,33.87,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,72,33.98,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,73,33.82,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,74,33.81,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,75,33.9,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,76,33.79,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,77,33.87,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,78,33.9,29.56
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,79,34.05,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,80,33.81,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,81,33.85,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,82,33.84,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,83,33.85,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,84,33.78,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,85,33.75,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,86,33.84,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,87,33.81,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,88,33.83,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,89,33.8,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,90,33.86,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,91,33.9,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,92,33.87,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,93,33.83,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,94,33.85,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,95,33.84,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,96,34.09,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,97,33.79,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,98,33.88,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,99,33.86,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,100,33.88,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,101,33.77,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,102,33.85,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,103,33.92,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,104,33.83,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,105,33.79,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,106,33.84,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,107,33.77,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,108,33.86,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,109,33.9,29.55
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,110,33.93,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,111,33.85,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,112,34.25,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,113,33.78,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,114,33.89,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,115,33.78,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,116,33.8,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,117,33.76,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,118,33.83,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,119,33.87,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,120,33.96,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,121,33.81,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,122,33.77,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,123,33.79,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,124,33.86,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,125,33.91,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,126,33.83,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,127,33.82,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,128,33.83,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,129,33.88,29.54
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,130,34.23,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,131,33.83,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,132,33.84,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,133,33.89,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,134,33.89,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,135,33.83,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,136,33.91,29.52
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,137,33.83,29.52
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,138,33.85,29.52
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,139,33.97,29.52
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,140,33.82,29.52
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,141,33.92,29.52
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,142,33.8,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,143,33.91,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,144,33.82,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,145,33.8,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,146,33.85,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,147,33.89,29.53
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,148,33.95,29.52
12331098_1080_1920_25fps,V6_Mufettisli,CODEC_ZLIB,149,33.83,29.52
15439560_1920_1080_25fps,V5_Standart,ZLIB,0,45.42,22.02
15439560_1920_1080_25fps,V5_Standart,ZLIB,1,37.39,24.15
15439560_1920_1080_25fps,V5_Standart,ZLIB,2,35.61,25.33
15439560_1920_1080_25fps,V5_Standart,ZLIB,3,35.66,25.96
15439560_1920_1080_25fps,V5_Standart,ZLIB,4,34.77,26.48
15439560_1920_1080_25fps,V5_Standart,ZLIB,5,35.14,26.79
15439560_1920_1080_25fps,V5_Standart,ZLIB,6,34.48,27.08
15439560_1920_1080_25fps,V5_Standart,ZLIB,7,34.48,27.31
15439560_1920_1080_25fps,V5_Standart,ZLIB,8,33.84,27.54
15439560_1920_1080_25fps,V5_Standart,ZLIB,9,33.93,27.72
15439560_1920_1080_25fps,V5_Standart,ZLIB,10,33.75,27.89
15439560_1920_1080_25fps,V5_Standart,ZLIB,11,33.85,28.02
15439560_1920_1080_25fps,V5_Standart,ZLIB,12,33.91,28.13
15439560_1920_1080_25fps,V5_Standart,ZLIB,13,33.78,28.23
15439560_1920_1080_25fps,V5_Standart,ZLIB,14,33.89,28.31
15439560_1920_1080_25fps,V5_Standart,ZLIB,15,33.73,28.39
15439560_1920_1080_25fps,V5_Standart,ZLIB,16,33.84,28.45
15439560_1920_1080_25fps,V5_Standart,ZLIB,17,33.73,28.52
15439560_1920_1080_25fps,V5_Standart,ZLIB,18,33.77,28.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,19,33.81,28.62
15439560_1920_1080_25fps,V5_Standart,ZLIB,20,33.84,28.66
15439560_1920_1080_25fps,V5_Standart,ZLIB,21,33.82,28.7
15439560_1920_1080_25fps,V5_Standart,ZLIB,22,33.83,28.74
15439560_1920_1080_25fps,V5_Standart,ZLIB,23,33.78,28.78
15439560_1920_1080_25fps,V5_Standart,ZLIB,24,33.82,28.81
15439560_1920_1080_25fps,V5_Standart,ZLIB,25,33.77,28.84
15439560_1920_1080_25fps,V5_Standart,ZLIB,26,33.88,28.86
15439560_1920_1080_25fps,V5_Standart,ZLIB,27,33.76,28.89
15439560_1920_1080_25fps,V5_Standart,ZLIB,28,33.81,28.91
15439560_1920_1080_25fps,V5_Standart,ZLIB,29,33.69,28.94
15439560_1920_1080_25fps,V5_Standart,ZLIB,30,33.92,29.26
15439560_1920_1080_25fps,V5_Standart,ZLIB,31,33.88,29.36
15439560_1920_1080_25fps,V5_Standart,ZLIB,32,33.84,29.41
15439560_1920_1080_25fps,V5_Standart,ZLIB,33,33.91,29.46
15439560_1920_1080_25fps,V5_Standart,ZLIB,34,33.8,29.49
15439560_1920_1080_25fps,V5_Standart,ZLIB,35,33.82,29.53
15439560_1920_1080_25fps,V5_Standart,ZLIB,36,33.78,29.55
15439560_1920_1080_25fps,V5_Standart,ZLIB,37,33.81,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,38,33.83,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,39,33.75,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,40,33.91,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,41,33.85,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,42,33.82,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,43,33.85,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,44,33.86,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,45,33.84,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,46,33.82,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,47,33.95,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,48,33.8,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,49,33.75,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,50,33.87,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,51,33.78,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,52,33.78,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,53,33.85,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,54,33.9,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,55,33.83,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,56,33.82,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,57,33.82,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,58,33.74,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,59,33.78,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,60,33.83,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,61,33.82,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,62,33.83,29.56
15439560_1920_1080_25fps,V5_Standart,ZLIB,63,33.78,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,64,33.77,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,65,33.81,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,66,33.76,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,67,33.8,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,68,33.77,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,69,33.75,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,70,33.75,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,71,33.79,29.58
15439560_1920_1080_25fps,V5_Standart,ZLIB,72,33.95,29.57
15439560_1920_1080_25fps,V5_Standart,ZLIB,73,33.74,29.58
15439560_1920_1080_25fps,V5_Standart,ZLIB,74,33.84,29.58
15439560_1920_1080_25fps,V5_Standart,ZLIB,75,33.72,29.58
15439560_1920_1080_25fps,V5_Standart,ZLIB,76,33.85,29.58
15439560_1920_1080_25fps,V5_Standart,ZLIB,77,33.69,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,78,33.81,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,79,33.81,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,80,33.8,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,81,33.86,29.58
15439560_1920_1080_25fps,V5_Standart,ZLIB,82,33.79,29.58
15439560_1920_1080_25fps,V5_Standart,ZLIB,83,33.83,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,84,33.83,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,85,33.83,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,86,33.85,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,87,33.77,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,88,33.79,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,89,33.79,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,90,33.85,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,91,33.79,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,92,33.79,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,93,33.72,29.59
15439560_1920_1080_25fps,V5_Standart,ZLIB,94,37.05,29.49
15439560_1920_1080_25fps,V5_Standart,ZLIB,95,33.89,29.49
15439560_1920_1080_25fps,V5_Standart,ZLIB,96,33.99,29.48
15439560_1920_1080_25fps,V5_Standart,ZLIB,97,34.03,29.48
15439560_1920_1080_25fps,V5_Standart,ZLIB,98,34.0,29.47
15439560_1920_1080_25fps,V5_Standart,ZLIB,99,33.85,29.47
15439560_1920_1080_25fps,V5_Standart,ZLIB,100,33.99,29.46
15439560_1920_1080_25fps,V5_Standart,ZLIB,101,34.18,29.45
15439560_1920_1080_25fps,V5_Standart,ZLIB,102,43.4,29.18
15439560_1920_1080_25fps,V5_Standart,ZLIB,103,34.25,29.16
15439560_1920_1080_25fps,V5_Standart,ZLIB,104,33.9,29.16
15439560_1920_1080_25fps,V5_Standart,ZLIB,105,33.84,29.16
15439560_1920_1080_25fps,V5_Standart,ZLIB,106,35.52,29.11
15439560_1920_1080_25fps,V5_Standart,ZLIB,107,33.83,29.11
15439560_1920_1080_25fps,V5_Standart,ZLIB,108,34.17,29.1
15439560_1920_1080_25fps,V5_Standart,ZLIB,109,33.83,29.1
15439560_1920_1080_25fps,V5_Standart,ZLIB,110,33.84,29.1
15439560_1920_1080_25fps,V5_Standart,ZLIB,111,33.84,29.1
15439560_1920_1080_25fps,V5_Standart,ZLIB,112,33.96,29.09
15439560_1920_1080_25fps,V5_Standart,ZLIB,113,33.79,29.09
15439560_1920_1080_25fps,V5_Standart,ZLIB,114,33.94,29.09
15439560_1920_1080_25fps,V5_Standart,ZLIB,115,33.8,29.09
15439560_1920_1080_25fps,V5_Standart,ZLIB,116,33.81,29.09
15439560_1920_1080_25fps,V5_Standart,ZLIB,117,33.9,29.09
15439560_1920_1080_25fps,V5_Standart,ZLIB,118,33.78,29.09
15439560_1920_1080_25fps,V5_Standart,ZLIB,119,33.89,29.09
15439560_1920_1080_25fps,V5_Standart,ZLIB,120,33.85,29.09
15439560_1920_1080_25fps,V5_Standart,ZLIB,121,33.79,29.09
15439560_1920_1080_25fps,V5_Standart,ZLIB,122,33.84,29.09
15439560_1920_1080_25fps,V5_Standart,ZLIB,123,33.82,29.08
15439560_1920_1080_25fps,V5_Standart,ZLIB,124,33.99,29.17
15439560_1920_1080_25fps,V5_Standart,ZLIB,125,34.45,29.15
15439560_1920_1080_25fps,V5_Standart,ZLIB,126,35.65,29.11
15439560_1920_1080_25fps,V5_Standart,ZLIB,127,33.92,29.11
15439560_1920_1080_25fps,V5_Standart,ZLIB,128,33.85,29.11
15439560_1920_1080_25fps,V5_Standart,ZLIB,129,33.9,29.11
15439560_1920_1080_25fps,V5_Standart,ZLIB,130,33.8,29.12
15439560_1920_1080_25fps,V5_Standart,ZLIB,131,33.75,29.13
15439560_1920_1080_25fps,V5_Standart,ZLIB,132,33.9,29.4
15439560_1920_1080_25fps,V5_Standart,ZLIB,133,33.74,29.41
15439560_1920_1080_25fps,V5_Standart,ZLIB,134,33.74,29.42
15439560_1920_1080_25fps,V5_Standart,ZLIB,135,33.99,29.42
15439560_1920_1080_25fps,V5_Standart,ZLIB,136,33.82,29.46
15439560_1920_1080_25fps,V5_Standart,ZLIB,137,33.72,29.47
15439560_1920_1080_25fps,V5_Standart,ZLIB,138,33.68,29.48
15439560_1920_1080_25fps,V5_Standart,ZLIB,139,33.77,29.48
15439560_1920_1080_25fps,V5_Standart,ZLIB,140,33.92,29.48
15439560_1920_1080_25fps,V5_Standart,ZLIB,141,33.77,29.48
15439560_1920_1080_25fps,V5_Standart,ZLIB,142,33.74,29.49
15439560_1920_1080_25fps,V5_Standart,ZLIB,143,33.93,29.49
15439560_1920_1080_25fps,V5_Standart,ZLIB,144,33.76,29.49
15439560_1920_1080_25fps,V5_Standart,ZLIB,145,33.8,29.49
15439560_1920_1080_25fps,V5_Standart,ZLIB,146,33.85,29.49
15439560_1920_1080_25fps,V5_Standart,ZLIB,147,33.82,29.49
15439560_1920_1080_25fps,V5_Standart,ZLIB,148,33.76,29.49
15439560_1920_1080_25fps,V5_Standart,ZLIB,149,33.83,29.49
15439560_1920_1080_25fps,V5_Standart,CODEC,0,34.51,28.98
15439560_1920_1080_25fps,V5_Standart,CODEC,1,45.63,24.96
15439560_1920_1080_25fps,V5_Standart,CODEC,2,37.78,25.44
