Video,Model,Aktarim_Modu,Frame_ID,PSNR_dB,SSIM
12331098_1080_1920_25fps,V5_Standart,ZLIB,0,35.96,0.9415
12331098_1080_1920_25fps,V5_Standart,ZLIB,1,36.13,0.9435
12331098_1080_1920_25fps,V5_Standart,ZLIB,2,36.05,0.9414
12331098_1080_1920_25fps,V5_Standart,ZLIB,3,36.09,0.9427
12331098_1080_1920_25fps,V5_Standart,ZLIB,4,36.05,0.9422
12331098_1080_1920_25fps,V5_Standart,ZLIB,5,35.53,0.9338
12331098_1080_1920_25fps,V5_Standart,ZLIB,6,36.13,0.9432
12331098_1080_1920_25fps,V5_Standart,ZLIB,7,36.23,0.9442
12331098_1080_1920_25fps,V5_Standart,ZLIB,8,36.16,0.94
12331098_1080_1920_25fps,V5_Standart,ZLIB,9,36.36,0.9408
12331098_1080_1920_25fps,V5_Standart,ZLIB,10,36.12,0.9368
12331098_1080_1920_25fps,V5_Standart,ZLIB,11,36.23,0.9359
12331098_1080_1920_25fps,V5_Standart,ZLIB,12,36.24,0.9342
12331098_1080_1920_25fps,V5_Standart,ZLIB,13,36.3,0.9325
12331098_1080_1920_25fps,V5_Standart,ZLIB,14,36.32,0.9347
12331098_1080_1920_25fps,V5_Standart,ZLIB,15,36.35,0.9335
12331098_1080_1920_25fps,V5_Standart,ZLIB,16,36.36,0.9347
12331098_1080_1920_25fps,V5_Standart,ZLIB,17,36.43,0.9364
12331098_1080_1920_25fps,V5_Standart,ZLIB,18,36.39,0.9359
12331098_1080_1920_25fps,V5_Standart,ZLIB,19,36.56,0.9369
12331098_1080_1920_25fps,V5_Standart,ZLIB,20,36.44,0.9358
12331098_1080_1920_25fps,V5_Standart,ZLIB,21,36.54,0.9368
12331098_1080_1920_25fps,V5_Standart,ZLIB,22,36.5,0.9372
12331098_1080_1920_25fps,V5_Standart,ZLIB,23,36.53,0.9375
12331098_1080_1920_25fps,V5_Standart,ZLIB,24,36.57,0.9389
12331098_1080_1920_25fps,V5_Standart,ZLIB,25,36.54,0.9376
12331098_1080_1920_25fps,V5_Standart,ZLIB,26,36.53,0.9391
12331098_1080_1920_25fps,V5_Standart,ZLIB,27,36.63,0.9412
12331098_1080_1920_25fps,V5_Standart,ZLIB,28,36.52,0.9401
12331098_1080_1920_25fps,V5_Standart,ZLIB,29,36.56,0.9409
12331098_1080_1920_25fps,V5_Standart,ZLIB,30,36.53,0.9393
12331098_1080_1920_25fps,V5_Standart,ZLIB,31,36.68,0.9431
12331098_1080_1920_25fps,V5_Standart,ZLIB,32,36.66,0.9427
12331098_1080_1920_25fps,V5_Standart,ZLIB,33,36.64,0.9449
12331098_1080_1920_25fps,V5_Standart,ZLIB,34,36.64,0.9446
12331098_1080_1920_25fps,V5_Standart,ZLIB,35,36.68,0.9457
12331098_1080_1920_25fps,V5_Standart,ZLIB,36,36.61,0.9449
12331098_1080_1920_25fps,V5_Standart,ZLIB,37,36.73,0.9473
12331098_1080_1920_25fps,V5_Standart,ZLIB,38,36.56,0.9453
12331098_1080_1920_25fps,V5_Standart,ZLIB,39,36.74,0.9479
12331098_1080_1920_25fps,V5_Standart,ZLIB,40,36.63,0.9462
12331098_1080_1920_25fps,V5_Standart,ZLIB,41,36.8,0.949
12331098_1080_1920_25fps,V5_Standart,ZLIB,42,36.69,0.9483
12331098_1080_1920_25fps,V5_Standart,ZLIB,43,36.87,0.952
12331098_1080_1920_25fps,V5_Standart,ZLIB,44,36.78,0.9509
12331098_1080_1920_25fps,V5_Standart,ZLIB,45,36.8,0.9512
12331098_1080_1920_25fps,V5_Standart,ZLIB,46,36.75,0.9489
12331098_1080_1920_25fps,V5_Standart,ZLIB,47,36.99,0.9521
12331098_1080_1920_25fps,V5_Standart,ZLIB,48,36.8,0.9513
12331098_1080_1920_25fps,V5_Standart,ZLIB,49,37.04,0.9533
12331098_1080_1920_25fps,V5_Standart,ZLIB,50,36.65,0.9493
12331098_1080_1920_25fps,V5_Standart,ZLIB,51,36.95,0.9523
12331098_1080_1920_25fps,V5_Standart,ZLIB,52,36.89,0.9511
12331098_1080_1920_25fps,V5_Standart,ZLIB,53,36.9,0.9528
12331098_1080_1920_25fps,V5_Standart,ZLIB,54,36.83,0.9515
12331098_1080_1920_25fps,V5_Standart,ZLIB,55,36.83,0.952
12331098_1080_1920_25fps,V5_Standart,ZLIB,56,36.75,0.9507
12331098_1080_1920_25fps,V5_Standart,ZLIB,57,36.84,0.9526
12331098_1080_1920_25fps,V5_Standart,ZLIB,58,36.63,0.9498
12331098_1080_1920_25fps,V5_Standart,ZLIB,59,36.71,0.9511
12331098_1080_1920_25fps,V5_Standart,ZLIB,60,36.55,0.9495
12331098_1080_1920_25fps,V5_Standart,ZLIB,61,36.71,0.9517
12331098_1080_1920_25fps,V5_Standart,ZLIB,62,36.53,0.95
12331098_1080_1920_25fps,V5_Standart,ZLIB,63,36.6,0.9505
12331098_1080_1920_25fps,V5_Standart,ZLIB,64,36.5,0.9477
12331098_1080_1920_25fps,V5_Standart,ZLIB,65,36.43,0.9463
12331098_1080_1920_25fps,V5_Standart,ZLIB,66,36.33,0.946
12331098_1080_1920_25fps,V5_Standart,ZLIB,67,36.48,0.9489
12331098_1080_1920_25fps,V5_Standart,ZLIB,68,36.33,0.9486
12331098_1080_1920_25fps,V5_Standart,ZLIB,69,36.44,0.9509
12331098_1080_1920_25fps,V5_Standart,ZLIB,70,36.24,0.9495
12331098_1080_1920_25fps,V5_Standart,ZLIB,71,36.38,0.9524
12331098_1080_1920_25fps,V5_Standart,ZLIB,72,36.3,0.952
12331098_1080_1920_25fps,V5_Standart,ZLIB,73,36.33,0.9539
12331098_1080_1920_25fps,V5_Standart,ZLIB,74,36.24,0.9532
12331098_1080_1920_25fps,V5_Standart,ZLIB,75,36.26,0.9533
12331098_1080_1920_25fps,V5_Standart,ZLIB,76,36.18,0.9521
12331098_1080_1920_25fps,V5_Standart,ZLIB,77,36.31,0.9534
12331098_1080_1920_25fps,V5_Standart,ZLIB,78,36.23,0.9516
12331098_1080_1920_25fps,V5_Standart,ZLIB,79,36.38,0.953
12331098_1080_1920_25fps,V5_Standart,ZLIB,80,36.21,0.9503
12331098_1080_1920_25fps,V5_Standart,ZLIB,81,36.33,0.9512
12331098_1080_1920_25fps,V5_Standart,ZLIB,82,36.3,0.9506
12331098_1080_1920_25fps,V5_Standart,ZLIB,83,36.29,0.951
12331098_1080_1920_25fps,V5_Standart,ZLIB,84,36.25,0.9511
12331098_1080_1920_25fps,V5_Standart,ZLIB,85,36.19,0.9517
12331098_1080_1920_25fps,V5_Standart,ZLIB,86,36.14,0.9517
12331098_1080_1920_25fps,V5_Standart,ZLIB,87,36.23,0.9541
12331098_1080_1920_25fps,V5_Standart,ZLIB,88,36.13,0.9548
12331098_1080_1920_25fps,V5_Standart,ZLIB,89,36.15,0.9563
12331098_1080_1920_25fps,V5_Standart,ZLIB,90,36.04,0.9568
12331098_1080_1920_25fps,V5_Standart,ZLIB,91,36.13,0.9586
12331098_1080_1920_25fps,V5_Standart,ZLIB,92,36.03,0.9579
12331098_1080_1920_25fps,V5_Standart,ZLIB,93,36.09,0.9592
12331098_1080_1920_25fps,V5_Standart,ZLIB,94,36.03,0.9586
12331098_1080_1920_25fps,V5_Standart,ZLIB,95,36.03,0.9593
12331098_1080_1920_25fps,V5_Standart,ZLIB,96,35.95,0.958
12331098_1080_1920_25fps,V5_Standart,ZLIB,97,36.04,0.9591
12331098_1080_1920_25fps,V5_Standart,ZLIB,98,35.91,0.9581
12331098_1080_1920_25fps,V5_Standart,ZLIB,99,36.0,0.9595
12331098_1080_1920_25fps,V5_Standart,ZLIB,100,35.85,0.9583
12331098_1080_1920_25fps,V5_Standart,ZLIB,101,35.93,0.9592
12331098_1080_1920_25fps,V5_Standart,ZLIB,102,35.89,0.9584
12331098_1080_1920_25fps,V5_Standart,ZLIB,103,35.96,0.9594
12331098_1080_1920_25fps,V5_Standart,ZLIB,104,35.96,0.9591
12331098_1080_1920_25fps,V5_Standart,ZLIB,105,35.96,0.9593
12331098_1080_1920_25fps,V5_Standart,ZLIB,106,35.92,0.9586
12331098_1080_1920_25fps,V5_Standart,ZLIB,107,36.01,0.9595
12331098_1080_1920_25fps,V5_Standart,ZLIB,108,35.93,0.9583
12331098_1080_1920_25fps,V5_Standart,ZLIB,109,36.04,0.9596
12331098_1080_1920_25fps,V5_Standart,ZLIB,110,35.94,0.959
12331098_1080_1920_25fps,V5_Standart,ZLIB,111,36.03,0.9594
12331098_1080_1920_25fps,V5_Standart,ZLIB,112,36.01,0.9596
12331098_1080_1920_25fps,V5_Standart,ZLIB,113,36.02,0.9597
12331098_1080_1920_25fps,V5_Standart,ZLIB,114,36.01,0.9597
12331098_1080_1920_25fps,V5_Standart,ZLIB,115,35.99,0.9594
12331098_1080_1920_25fps,V5_Standart,ZLIB,116,35.98,0.9595
12331098_1080_1920_25fps,V5_Standart,ZLIB,117,36.04,0.9596
12331098_1080_1920_25fps,V5_Standart,ZLIB,118,35.98,0.9598
12331098_1080_1920_25fps,V5_Standart,ZLIB,119,36.01,0.9592
12331098_1080_1920_25fps,V5_Standart,ZLIB,120,35.32,0.9505
12331098_1080_1920_25fps,V5_Standart,ZLIB,121,35.93,0.9574
12331098_1080_1920_25fps,V5_Standart,ZLIB,122,35.87,0.9566
12331098_1080_1920_25fps,V5_Standart,ZLIB,123,36.01,0.9584
12331098_1080_1920_25fps,V5_Standart,ZLIB,124,35.94,0.9573
12331098_1080_1920_25fps,V5_Standart,ZLIB,125,35.97,0.9585
12331098_1080_1920_25fps,V5_Standart,ZLIB,126,35.94,0.9579
12331098_1080_1920_25fps,V5_Standart,ZLIB,127,35.99,0.9584
12331098_1080_1920_25fps,V5_Standart,ZLIB,128,35.92,0.9582
12331098_1080_1920_25fps,V5_Standart,ZLIB,129,35.99,0.9589
12331098_1080_1920_25fps,V5_Standart,ZLIB,130,35.92,0.9585
12331098_1080_1920_25fps,V5_Standart,ZLIB,131,35.98,0.9586
12331098_1080_1920_25fps,V5_Standart,ZLIB,132,35.95,0.9587
12331098_1080_1920_25fps,V5_Standart,ZLIB,133,35.97,0.9588
12331098_1080_1920_25fps,V5_Standart,ZLIB,134,35.95,0.9591
12331098_1080_1920_25fps,V5_Standart,ZLIB,135,35.94,0.9588
12331098_1080_1920_25fps,V5_Standart,ZLIB,136,35.94,0.9589
12331098_1080_1920_25fps,V5_Standart,ZLIB,137,36.0,0.9592
12331098_1080_1920_25fps,V5_Standart,ZLIB,138,35.96,0.9592
12331098_1080_1920_25fps,V5_Standart,ZLIB,139,35.99,0.9593
12331098_1080_1920_25fps,V5_Standart,ZLIB,140,35.91,0.9592
12331098_1080_1920_25fps,V5_Standart,ZLIB,141,35.96,0.9589
12331098_1080_1920_25fps,V5_Standart,ZLIB,142,35.95,0.9593
12331098_1080_1920_25fps,V5_Standart,ZLIB,143,35.96,0.9593
12331098_1080_1920_25fps,V5_Standart,ZLIB,144,35.95,0.9596
12331098_1080_1920_25fps,V5_Standart,ZLIB,145,35.96,0.9593
12331098_1080_1920_25fps,V5_Standart,ZLIB,146,35.95,0.9593
12331098_1080_1920_25fps,V5_Standart,ZLIB,147,36.02,0.9594
12331098_1080_1920_25fps,V5_Standart,ZLIB,148,35.97,0.9595
12331098_1080_1920_25fps,V5_Standart,ZLIB,149,36.0,0.959
12331098_1080_1920_25fps,V5_Standart,CODEC,0,31.42,0.8819
12331098_1080_1920_25fps,V5_Standart,CODEC,1,31.61,0.8868
12331098_1080_1920_25fps,V5_Standart,CODEC,2,31.6,0.8846
12331098_1080_1920_25fps,V5_Standart,CODEC,3,31.65,0.8879
12331098_1080_1920_25fps,V5_Standart,CODEC,4,31.67,0.887
12331098_1080_1920_25fps,V5_Standart,CODEC,5,31.54,0.8811
12331098_1080_1920_25fps,V5_Standart,CODEC,6,31.85,0.8918
12331098_1080_1920_25fps,V5_Standart,CODEC,7,31.91,0.8921
12331098_1080_1920_25fps,V5_Standart,CODEC,8,31.77,0.8864
12331098_1080_1920_25fps,V5_Standart,CODEC,9,31.98,0.8886
12331098_1080_1920_25fps,V5_Standart,CODEC,10,31.74,0.8834
12331098_1080_1920_25fps,V5_Standart,CODEC,11,31.84,0.8832
12331098_1080_1920_25fps,V5_Standart,CODEC,12,32.16,0.8891
12331098_1080_1920_25fps,V5_Standart,CODEC,13,32.17,0.8869
12331098_1080_1920_25fps,V5_Standart,CODEC,14,32.14,0.887
12331098_1080_1920_25fps,V5_Standart,CODEC,15,32.03,0.8861
12331098_1080_1920_25fps,V5_Standart,CODEC,16,31.98,0.8862
12331098_1080_1920_25fps,V5_Standart,CODEC,17,32.13,0.8894
12331098_1080_1920_25fps,V5_Standart,CODEC,18,32.1,0.8903
12331098_1080_1920_25fps,V5_Standart,CODEC,19,32.33,0.8928
12331098_1080_1920_25fps,V5_Standart,CODEC,20,32.07,0.8907
12331098_1080_1920_25fps,V5_Standart,CODEC,21,32.2,0.8919
12331098_1080_1920_25fps,V5_Standart,CODEC,22,32.11,0.8921
12331098_1080_1920_25fps,V5_Standart,CODEC,23,32.15,0.894
12331098_1080_1920_25fps,V5_Standart,CODEC,24,32.52,0.9012
12331098_1080_1920_25fps,V5_Standart,CODEC,25,32.3,0.8968
12331098_1080_1920_25fps,V5_Standart,CODEC,26,32.23,0.8968
12331098_1080_1920_25fps,V5_Standart,CODEC,27,32.35,0.8995
12331098_1080_1920_25fps,V5_Standart,CODEC,28,32.23,0.8979
12331098_1080_1920_25fps,V5_Standart,CODEC,29,32.29,0.8988
12331098_1080_1920_25fps,V5_Standart,CODEC,30,32.21,0.8969
12331098_1080_1920_25fps,V5_Standart,CODEC,31,32.4,0.9005
12331098_1080_1920_25fps,V5_Standart,CODEC,32,32.43,0.8999
12331098_1080_1920_25fps,V5_Standart,CODEC,33,32.37,0.9012
12331098_1080_1920_25fps,V5_Standart,CODEC,34,32.35,0.9011
12331098_1080_1920_25fps,V5_Standart,CODEC,35,32.33,0.9038
12331098_1080_1920_25fps,V5_Standart,CODEC,36,32.5,0.907
12331098_1080_1920_25fps,V5_Standart,CODEC,37,32.52,0.9075
12331098_1080_1920_25fps,V5_Standart,CODEC,38,32.31,0.9037
12331098_1080_1920_25fps,V5_Standart,CODEC,39,32.5,0.9072
12331098_1080_1920_25fps,V5_Standart,CODEC,40,32.32,0.9037
12331098_1080_1920_25fps,V5_Standart,CODEC,41,32.48,0.9074
12331098_1080_1920_25fps,V5_Standart,CODEC,42,32.36,0.9041
12331098_1080_1920_25fps,V5_Standart,CODEC,43,32.48,0.9088
12331098_1080_1920_25fps,V5_Standart,CODEC,44,32.42,0.9064
12331098_1080_1920_25fps,V5_Standart,CODEC,45,32.38,0.9069
12331098_1080_1920_25fps,V5_Standart,CODEC,46,32.44,0.9035
12331098_1080_1920_25fps,V5_Standart,CODEC,47,32.66,0.9077
12331098_1080_1920_25fps,V5_Standart,CODEC,48,32.72,0.9113
12331098_1080_1920_25fps,V5_Standart,CODEC,49,32.88,0.9103
12331098_1080_1920_25fps,V5_Standart,CODEC,50,32.21,0.9013
12331098_1080_1920_25fps,V5_Standart,CODEC,51,32.58,0.9058
12331098_1080_1920_25fps,V5_Standart,CODEC,52,32.57,0.9034
12331098_1080_1920_25fps,V5_Standart,CODEC,53,32.49,0.9052
12331098_1080_1920_25fps,V5_Standart,CODEC,54,32.44,0.902
12331098_1080_1920_25fps,V5_Standart,CODEC,55,32.41,0.9033
12331098_1080_1920_25fps,V5_Standart,CODEC,56,32.3,0.9003
12331098_1080_1920_25fps,V5_Standart,CODEC,57,32.41,0.903
12331098_1080_1920_25fps,V5_Standart,CODEC,58,32.21,0.898
12331098_1080_1920_25fps,V5_Standart,CODEC,59,32.31,0.9002
12331098_1080_1920_25fps,V5_Standart,CODEC,60,32.34,0.904
12331098_1080_1920_25fps,V5_Standart,CODEC,61,32.44,0.9043
12331098_1080_1920_25fps,V5_Standart,CODEC,62,32.21,0.9002
12331098_1080_1920_25fps,V5_Standart,CODEC,63,32.27,0.9025
12331098_1080_1920_25fps,V5_Standart,CODEC,64,32.24,0.8994
12331098_1080_1920_25fps,V5_Standart,CODEC,65,32.04,0.8978
12331098_1080_1920_25fps,V5_Standart,CODEC,66,31.95,0.8959
12331098_1080_1920_25fps,V5_Standart,CODEC,67,32.05,0.8991
12331098_1080_1920_25fps,V5_Standart,CODEC,68,31.77,0.8962
12331098_1080_1920_25fps,V5_Standart,CODEC,69,31.87,0.8984
12331098_1080_1920_25fps,V5_Standart,CODEC,70,31.58,0.8945
12331098_1080_1920_25fps,V5_Standart,CODEC,71,31.74,0.8982
12331098_1080_1920_25fps,V5_Standart,CODEC,72,31.91,0.9029
12331098_1080_1920_25fps,V5_Standart,CODEC,73,31.79,0.9018
12331098_1080_1920_25fps,V5_Standart,CODEC,74,31.72,0.8994
12331098_1080_1920_25fps,V5_Standart,CODEC,75,31.63,0.8988
12331098_1080_1920_25fps,V5_Standart,CODEC,76,31.64,0.8966
12331098_1080_1920_25fps,V5_Standart,CODEC,77,31.79,0.8992
12331098_1080_1920_25fps,V5_Standart,CODEC,78,31.71,0.8962
12331098_1080_1920_25fps,V5_Standart,CODEC,79,31.85,0.8974
12331098_1080_1920_25fps,V5_Standart,CODEC,80,31.63,0.8921
12331098_1080_1920_25fps,V5_Standart,CODEC,81,31.82,0.8943
12331098_1080_1920_25fps,V5_Standart,CODEC,82,31.79,0.8927
12331098_1080_1920_25fps,V5_Standart,CODEC,83,31.74,0.8924
12331098_1080_1920_25fps,V5_Standart,CODEC,84,31.87,0.8972
12331098_1080_1920_25fps,V5_Standart,CODEC,85,31.64,0.8939
12331098_1080_1920_25fps,V5_Standart,CODEC,86,31.59,0.8921
12331098_1080_1920_25fps,V5_Standart,CODEC,87,31.67,0.8945
12331098_1080_1920_25fps,V5_Standart,CODEC,88,31.5,0.8926
12331098_1080_1920_25fps,V5_Standart,CODEC,89,31.56,0.8939
12331098_1080_1920_25fps,V5_Standart,CODEC,90,31.35,0.891
12331098_1080_1920_25fps,V5_Standart,CODEC,91,31.44,0.8936
12331098_1080_1920_25fps,V5_Standart,CODEC,92,31.33,0.8916
12331098_1080_1920_25fps,V5_Standart,CODEC,93,31.37,0.8941
12331098_1080_1920_25fps,V5_Standart,CODEC,94,31.35,0.893
12331098_1080_1920_25fps,V5_Standart,CODEC,95,31.29,0.8939
12331098_1080_1920_25fps,V5_Standart,CODEC,96,31.46,0.8981
12331098_1080_1920_25fps,V5_Standart,CODEC,97,31.47,0.8979
12331098_1080_1920_25fps,V5_Standart,CODEC,98,31.21,0.8943
12331098_1080_1920_25fps,V5_Standart,CODEC,99,31.3,0.8964
12331098_1080_1920_25fps,V5_Standart,CODEC,100,31.04,0.8925
12331098_1080_1920_25fps,V5_Standart,CODEC,101,31.15,0.8944
12331098_1080_1920_25fps,V5_Standart,CODEC,102,31.13,0.8924
12331098_1080_1920_25fps,V5_Standart,CODEC,103,31.24,0.8946
12331098_1080_1920_25fps,V5_Standart,CODEC,104,31.28,0.8937
12331098_1080_1920_25fps,V5_Standart,CODEC,105,31.3,0.894
12331098_1080_1920_25fps,V5_Standart,CODEC,106,31.29,0.8923
12331098_1080_1920_25fps,V5_Standart,CODEC,107,31.39,0.894
12331098_1080_1920_25fps,V5_Standart,CODEC,108,31.44,0.8966
12331098_1080_1920_25fps,V5_Standart,CODEC,109,31.51,0.8965
12331098_1080_1920_25fps,V5_Standart,CODEC,110,31.32,0.8932
12331098_1080_1920_25fps,V5_Standart,CODEC,111,31.47,0.8945
12331098_1080_1920_25fps,V5_Standart,CODEC,112,31.45,0.8934
12331098_1080_1920_25fps,V5_Standart,CODEC,113,31.39,0.894
12331098_1080_1920_25fps,V5_Standart,CODEC,114,31.37,0.8934
12331098_1080_1920_25fps,V5_Standart,CODEC,115,31.32,0.8931
12331098_1080_1920_25fps,V5_Standart,CODEC,116,31.3,0.8923
12331098_1080_1920_25fps,V5_Standart,CODEC,117,31.38,0.8934
12331098_1080_1920_25fps,V5_Standart,CODEC,118,31.28,0.8925
12331098_1080_1920_25fps,V5_Standart,CODEC,119,31.34,0.8924
12331098_1080_1920_25fps,V5_Standart,CODEC,120,31.17,0.8874
12331098_1080_1920_25fps,V5_Standart,CODEC,121,31.37,0.8923
12331098_1080_1920_25fps,V5_Standart,CODEC,122,31.26,0.8898
12331098_1080_1920_25fps,V5_Standart,CODEC,123,31.32,0.8921
12331098_1080_1920_25fps,V5_Standart,CODEC,124,31.33,0.8897
12331098_1080_1920_25fps,V5_Standart,CODEC,125,31.28,0.891
12331098_1080_1920_25fps,V5_Standart,CODEC,126,31.3,0.8894
12331098_1080_1920_25fps,V5_Standart,CODEC,127,31.39,0.891
12331098_1080_1920_25fps,V5_Standart,CODEC,128,31.25,0.8891
12331098_1080_1920_25fps,V5_Standart,CODEC,129,31.38,0.8912
12331098_1080_1920_25fps,V5_Standart,CODEC,130,31.27,0.8892
12331098_1080_1920_25fps,V5_Standart,CODEC,131,31.38,0.8902
12331098_1080_1920_25fps,V5_Standart,CODEC,132,31.48,0.8948
12331098_1080_1920_25fps,V5_Standart,CODEC,133,31.41,0.8934
12331098_1080_1920_25fps,V5_Standart,CODEC,134,31.39,0.8923
12331098_1080_1920_25fps,V5_Standart,CODEC,135,31.34,0.8922
12331098_1080_1920_25fps,V5_Standart,CODEC,136,31.32,0.8912
12331098_1080_1920_25fps,V5_Standart,CODEC,137,31.39,0.8926
12331098_1080_1920_25fps,V5_Standart,CODEC,138,31.33,0.8914
12331098_1080_1920_25fps,V5_Standart,CODEC,139,31.36,0.8923
12331098_1080_1920_25fps,V5_Standart,CODEC,140,31.16,0.8903
12331098_1080_1920_25fps,V5_Standart,CODEC,141,31.3,0.8914
12331098_1080_1920_25fps,V5_Standart,CODEC,142,31.3,0.891
12331098_1080_1920_25fps,V5_Standart,CODEC,143,31.28,0.8919
12331098_1080_1920_25fps,V5_Standart,CODEC,144,31.4,0.8956
12331098_1080_1920_25fps,V5_Standart,CODEC,145,31.31,0.8933
12331098_1080_1920_25fps,V5_Standart,CODEC,146,31.3,0.8922
12331098_1080_1920_25fps,V5_Standart,CODEC,147,31.39,0.893
12331098_1080_1920_25fps,V5_Standart,CODEC,148,31.31,0.8918
12331098_1080_1920_25fps,V5_Standart,CODEC,149,31.34,0.8916
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,0,31.42,0.8819
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,1,31.61,0.8868
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,2,31.6,0.8846
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,3,31.65,0.8879
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,4,31.67,0.887
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,5,31.54,0.8811
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,6,31.85,0.8918
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,7,31.91,0.8921
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,8,31.77,0.8864
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,9,31.98,0.8886
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,10,31.74,0.8834
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,11,31.84,0.8832
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,12,32.16,0.8891
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,13,32.17,0.8869
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,14,32.14,0.887
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,15,32.03,0.8861
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,16,31.98,0.8862
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,17,32.13,0.8894
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,18,32.1,0.8903
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,19,32.33,0.8928
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,20,32.07,0.8907
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,21,32.2,0.8919
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,22,32.11,0.8921
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,23,32.15,0.894
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,24,32.52,0.9012
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,25,32.3,0.8968
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,26,32.23,0.8968
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,27,32.35,0.8995
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,28,32.23,0.8979
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,29,32.29,0.8988
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,30,32.21,0.8969
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,31,32.4,0.9005
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,32,32.43,0.8999
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,33,32.37,0.9012
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,34,32.35,0.9011
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,35,32.33,0.9038
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,36,32.5,0.907
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,37,32.52,0.9075
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,38,32.31,0.9037
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,39,32.5,0.9072
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,40,32.32,0.9037
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,41,32.48,0.9074
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,42,32.36,0.9041
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,43,32.48,0.9088
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,44,32.42,0.9064
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,45,32.38,0.9069
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,46,32.44,0.9035
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,47,32.66,0.9077
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,48,32.72,0.9113
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,49,32.88,0.9103
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,50,32.21,0.9013
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,51,32.58,0.9058
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,52,32.57,0.9034
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,53,32.49,0.9052
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,54,32.44,0.902
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,55,32.41,0.9033
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,56,32.3,0.9003
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,57,32.41,0.903
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,58,32.21,0.898
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,59,32.31,0.9002
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,60,32.34,0.904
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,61,32.44,0.9043
12331098_1080_1920_25fps,V5_Standart,CODEC_ZLIB,62,32.21,0.9002
